Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,SG,US,7406,7919,skins,,T,W
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,TH,US,10,,leather products (small),,T,C
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,TH,US,,4,leather products (small),,T,W
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,TR,US,,5,leather products (small),,T,W
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,TR,XX,,4,live,,Q,O
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,TW,US,1,,garments,,T,W
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,TW,US,6,,leather products (small),,T,C
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,TW,US,1,,leather products (small),,T,R
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,TW,US,6,,leather products (small),,T,W
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,TW,US,2,,skins,,T,W
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,US,,14,4,garments,,T,W
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,US,,,1,leather products (large),,T,W
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,US,,,4,leather products (small),,P,W
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,US,,103,,leather products (small),,Q,W
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,US,,21,1,leather products (small),,T,C
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,US,,,38,leather products (small),,T,I
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,US,,1037,10,leather products (small),,T,W
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,US,,,59,skins,,T,I
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,US,,51874,61105,skins,,T,W
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,US,,40,160,skin pieces,,T,W
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,US,,,20,skulls,,T,W
2013,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,US,,1983,1327,specimens,,M,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,AE,BO,84,,leather products (small),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,BO,,11,,leather products (large),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,BO,,425,,leather products (small),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,BO,,57757,20669,sides,,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,BO,,600,,skins,,T,C
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,BO,,9,,skins,,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,BO,,,193.5,skin pieces,kg,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,BO,,58,,tails,,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CH,BO,3,,leather products (large),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CH,BO,32,,leather products (small),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CN,BO,3779,,leather products (small),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CN,PY,362,,leather products (small),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,HK,CO,,5423,leather products (small),,,
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,JP,BO,1,,leather products (large),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,JP,BO,33,,leather products (small),,T,C
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,JP,BO,40,,leather products (small),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,JP,CO,,19,leather products (small),,T,C
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,JP,VE,,1,leather products (large),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,JP,VE,,15,leather products (small),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,KR,BO,1,,leather products (small),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,MO,BO,,16,leather products (small),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,MY,BO,3,,leather products (small),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,PY,,2198,1072,sides,,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,RU,BO,89,,leather products (small),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,SG,BO,27,44,leather products (small),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,SG,VE,,4,leather products (small),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,TW,BO,5272,,leather products (small),,T,W
2013,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,US,BO,25,,leather products (small),,T,W
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,AE,VE,22,22,leather products (small),,T,W
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CH,CO,2,,leather products (small),,T,C
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CH,PY,,59,leather products (small),,T,W
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CH,VE,61,93,leather products (small),,T,W
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CN,BO,50,,leather products (small),,T,W
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CN,VE,58,,leather products (small),,T,W
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,JP,VE,1,,leather products (large),,T,W
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,JP,VE,14,,leather products (small),,T,W
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,MO,VE,,2,leather products (small),,T,W
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,MY,VE,2,,leather products (small),,T,W
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,RU,BO,,3,leather products (small),,T,W
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,RU,CO,,13,leather products (small),,T,C
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,RU,VE,24,28,leather products (small),,T,W
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,RU,VN,,1,leather products (small),,T,C
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,SG,CO,,100,sides,,T,C
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,SG,VE,200,200,sides,,T,W
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,TW,VE,21,,leather products (small),,T,W
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,US,VE,9,12,leather products (small),,T,W
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,US,VE,,1,skins,,T,I
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,VE,,2,5201,sides,,T,W
2013,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,VE,,2006,,skins,,T,W
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,AD,CO,1,,leather products (small),,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CA,CO,,10,leather products (small),,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CH,CO,54,79,leather products (small),,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CN,BO,731,,leather products (small),,T,W
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CN,CO,22894,,leather products (small),,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CN,CO,596,,leather products (small),,T,W
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CO,CO,,100,skins,,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CO,,198,144,leather products (small),,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CO,,9300,8000,sides,,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CO,,13719,12309,skins,,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CO,,49,100,skin pieces,,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CO,,200,1500,tails,,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,HK,CO,4570,,leather products (small),,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,JP,CO,7,,leather products (small),,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,KR,CO,,14,skins,,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,MO,CO,,8,leather products (small),,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,MX,CO,6,124,leather products (small),,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,MX,CO,250,2750,skins,,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,RU,CO,10,,leather products (small),,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,SG,CO,,302,sides,,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,SG,CO,710,410,skins,,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,SG,CO,,200,skin pieces,,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,TH,CO,1,11,leather products (small),,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,TH,CO,800,,skins,,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,TH,CO,,800,skin pieces,,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,TR,CO,,8,leather products (small),,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,US,CO,,2,leather products (large),,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,US,CO,,1,leather products (small),,T,C
2013,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,US,CO,,8,skins,,T,I
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,AE,BO,,108,leather products (small),,T,W
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,AR,,,607,skins,,T,R
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,BO,,,18301,sides,,T,W
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,BO,,,600,skins,,T,C
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,BO,,,75.1,skin pieces,kg,T,W
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,BO,,,33,tails,,T,W
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,BR,,,3,leather products (large),,T,R
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CH,BO,,2,garments,,T,W
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CH,BO,,3,leather products (large),,T,W
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CH,BO,,51,leather products (small),,T,W
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,CN,BO,,15,leather products (small),,T,W
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,JP,BO,,1,leather products (large),,T,W
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,JP,BO,,33,leather products (small),,T,C
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,JP,BO,,44,leather products (small),,T,W
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,KR,BO,,1,leather products (small),,T,W
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,MO,BO,,6,leather products (small),,T,W
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,MY,US,,1,leather products (small),,T,W
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,PY,,,1126,sides,,T,W
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,RU,BO,,152,leather products (small),,T,W
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,TR,BO,,5,leather products (small),,T,W
2013,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,US,BO,,28,leather products (small),,T,W
2013,II,Caiman latirostris,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,AR,,4,,leather products (small),,T,R
2013,II,Caiman latirostris,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,AR,,3846,2892,skins,,T,R
2013,II,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,IT,BR,,50,50,skins,,T,W
2013,II,Anguilla anguilla,Actinopteri,Anguilliformes,Anguillidae,Anguilla,IT,CN,FR,,6000,meat,kg,T,W
2013,II,Hoodia gordonii,,Gentianales,Apocynaceae,Hoodia,IT,ZA,,,20000,derivatives,kg,T,W
2013,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,IT,CA,,,1.59,roots,kg,P,A
2013,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,IT,US,,,1,fibres,kg,T,A
2013,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,IT,US,,,1,roots,kg,T,A
2013,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,2,114,leather products (large),,T,W
2013,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,12,,skins,,T,W
2013,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,IT,CH,,,1,live,,P,C
2013,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,IT,DZ,IT,3,,live,,Q,C
2013,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,IT,US,CO,,50,live,,T,F
2013,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,IT,US,,19,19,live,,T,C
2013,II,Candoia aspera,Reptilia,Serpentes,Boidae,Candoia,IT,ID,,,5,live,,T,W
2013,II,Candoia carinata,Reptilia,Serpentes,Boidae,Candoia,IT,ID,,,5,live,,T,W
2013,II,Corallus caninus,Reptilia,Serpentes,Boidae,Corallus,IT,US,,2,,live,,P,F
2013,II,Corallus caninus,Reptilia,Serpentes,Boidae,Corallus,IT,US,,,2,live,,T,C
2013,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,IT,AR,,1202,2700,skins,,T,W
2013,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,IT,US,AR,,34,skins,,T,W
2013,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,IT,MK,,,1,trophies,,P,W
2013,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,IT,ZA,,,4,trophies,,H,W
2013,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,IT,ZA,,,1,skulls,,H,W
2013,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,IT,KG,,,6,trophies,,H,W
2013,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,IT,RU,TJ,,3,trophies,,H,W
2013,II,Tillandsia harrisii,,Bromeliales,Bromeliaceae,Tillandsia,IT,GT,,3800,3800,live,,T,A
2013,II,Tillandsia xerographica,,Bromeliales,Bromeliaceae,Tillandsia,IT,CR,GT,820,,live,,T,A
2013,II,Tillandsia xerographica,,Bromeliales,Bromeliaceae,Tillandsia,IT,CR,,,1000,live,,T,A
2013,II,Tillandsia xerographica,,Bromeliales,Bromeliaceae,Tillandsia,IT,GT,,4000,4000,live,,T,A
2013,II,Astrophytum myriostigma,,Caryophyllales,Cactaceae,Astrophytum,IT,CN,,200,400,live,,T,A
2013,II,Astrophytum myriostigma,,Caryophyllales,Cactaceae,Astrophytum,IT,TH,,1,,live,,T,A
2013,II,Astrophytum myriostigma,,Caryophyllales,Cactaceae,Astrophytum,IT,TH,,,29,live,,,A
2013,II,Astrophytum myriostigma,,Caryophyllales,Cactaceae,Astrophytum,IT,TH,,,3,live,,,O
2013,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,IT,CN,,50,,live,,T,A
2013,II,Cephalocereus polylophus,,Caryophyllales,Cactaceae,Cephalocereus,IT,CN,,,100,live,,T,A
2013,II,Cereus spp.,,Caryophyllales,Cactaceae,Cereus,IT,CN,,200,400,live,,T,A
2013,II,Echinocactus grusonii,,Caryophyllales,Cactaceae,Echinocactus,IT,CN,,4210,94810,live,,T,A
2013,II,Echinopsis chamaecereus,,Caryophyllales,Cactaceae,Echinopsis,IT,CN,,15,30,live,,T,A
2013,II,Echinopsis pachanoi,,Caryophyllales,Cactaceae,Echinopsis,IT,PE,,,1,powder,kg,T,W
2013,II,Gymnocalycium baldianum,,Caryophyllales,Cactaceae,Gymnocalycium,IT,CN,,50,100,live,,T,A
2013,II,Gymnocalycium chiquitanum,,Caryophyllales,Cactaceae,Gymnocalycium,IT,TH,,,2,live,,,A
2013,II,Gymnocalycium mihanovichii,,Caryophyllales,Cactaceae,Gymnocalycium,IT,CN,,135,270,live,,T,A
2013,II,Gymnocalycium mihanovichii,,Caryophyllales,Cactaceae,Gymnocalycium,IT,TH,,,5,live,,,A
2013,II,Gymnocalycium ragonesei,,Caryophyllales,Cactaceae,Gymnocalycium,IT,TH,,,1,live,,,A
2013,II,Gymnocalycium saglionis,,Caryophyllales,Cactaceae,Gymnocalycium,IT,CN,,100,200,live,,T,A
2013,II,Hylocereus undatus,,Caryophyllales,Cactaceae,Hylocereus,IT,CN,,,200000,live,,T,A
2013,II,Lophophora diffusa,,Caryophyllales,Cactaceae,Lophophora,IT,TH,,,5,live,,,A
2013,II,Mammillaria plumosa,,Caryophyllales,Cactaceae,Mammillaria,IT,TH,,,1,live,,,A
2013,II,Melocactus spp.,,Caryophyllales,Cactaceae,Melocactus,IT,CN,,400,,live,,T,A
2013,II,Melocactus curvispinus,,Caryophyllales,Cactaceae,Melocactus,IT,CN,,,800,live,,T,A
2013,II,Pachycereus spp.,,Caryophyllales,Cactaceae,Pachycereus,IT,CN,,50,,live,,T,A
2013,II,Pachycereus pringlei,,Caryophyllales,Cactaceae,Pachycereus,IT,CN,,,100,live,,T,A
2013,II,Parodia leninghausii,,Caryophyllales,Cactaceae,Parodia,IT,CN,,500,1000,live,,T,A
2013,II,Parodia magnifica,,Caryophyllales,Cactaceae,Parodia,IT,CN,,500,1000,live,,T,A
2013,II,Rebutia arenacea,,Caryophyllales,Cactaceae,Rebutia,IT,TH,,,3,live,,,A
2013,II,Rebutia minuscula,,Caryophyllales,Cactaceae,Rebutia,IT,CN,,300,600,live,,T,A
2013,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,IT,AR,,663.2,,fibres,kg,T,W
2013,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,IT,CL,,10,,skins,,T,W
2013,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,IT,PE,AR,1,,garments,,T,W
2013,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,IT,PE,,3,,garments,,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,AR,,,293.28,fibres,kg,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,AR,,293.28,,hair,kg,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,BO,,,50,hair,g,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CH,PE,141.81,151,cloth,m2,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CH,PE,229,,fibres,g,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CH,PE,10.827,,fibres,kg,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CH,PE,17,48,garments,,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CH,PE,,11316,hair,g,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,CN,PE,4,,garments,,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,JP,PE,1,3,garments,,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,KR,BO,,2,garments,,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,KR,BO,1,,leather products (small),,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,KR,PE,,4,garments,,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,KR,PE,3,,leather products (small),,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,MC,PE,2,,garments,,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,PE,,15,15,cloth,m,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,PE,,4106.685,,fibres,kg,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,PE,,5,,garments,,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,PE,,,3836.037,hair,kg,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,TR,PE,,4,garments,,T,W
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,US,PE,,1,garments,,T,I
2013,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT,US,PE,3,5,garments,,T,W
2013,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,IT,CA,,,2,skins,,P,W
2013,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,IT,CA,,,3,skins,,T,W
2013,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,IT,CA,,,1,skulls,,P,W
2013,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,IT,CA,,3,,trophies,,P,W
2013,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,IT,KG,,,3,trophies,,H,W
2013,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,IT,MK,,,2,trophies,,P,W
2013,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,IT,RU,,,1,trophies,,P,W
2013,II,Lycalopex culpaeus,Mammalia,Carnivora,Canidae,Lycalopex,IT,AR,,500,500,skins,,T,W
2013,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,AE,AR,13,13,garments,,T,W
2013,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,AR,,1,1,garments,,T,W
2013,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,AR,,14800,15800,skins,,T,W
2013,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,CH,AR,,1,cloth,,T,W
2013,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,CH,AR,48,89,garments,,T,W
2013,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,CH,AR,8,2,leather products (small),,T,W
2013,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,CN,AR,70,,garments,,T,W
2013,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,HK,AR,,72,garments,,,
2013,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,HK,AR,,56,leather products (small),,,
2013,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,KR,AR,1,1,leather products (small),,T,W
2013,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,IT,TR,AR,,25,garments,,T,W
2013,II,Lycalopex gymnocercus,Mammalia,Carnivora,Canidae,Lycalopex,IT,AR,,,1,garments,,T,W
2013,II,Lycalopex gymnocercus,Mammalia,Carnivora,Canidae,Lycalopex,IT,AR,,100,110,skins,,T,W
